0.1724762781367409,0.18119679744226708,0.25861089891577915,0.3554914445003639,0.3554914445003639
0.17187646657300298,0.17523898441484592,0.20466556329025493,0.26595991953566667,0.26595991953566667
0.17196248458729366,0.17612307043250497,0.21547997507783698,0.31719250447822583,0.31719250447822583
0.17161944098981283,0.1726890761203859,0.18167479950777085,0.2111797203620656,0.2111797203620656
0.17136192945185413,0.1700905420844645,0.153929055143564,0.07596881817469216,0.07596881817469216
0.1714476044485936,0.17094031426995762,0.16140562595378236,0.07948304510798697,0.07948304510798697
0.17144760444859358,0.17094031426995768,0.16140562595378238,0.07948304510798697,0.07948304510798697
0.17144806202455476,0.170986286052833,0.16607701012893103,0.17095974803172476,0.17095974803172476
0.17153419427558242,0.1718817073787297,0.17790286184255075,0.2274039071288418,0.2274039071288418
0.1712764259140239,0.16925787834236877,0.14808801156258503,0.10267425072659596,0.10267425072659596
0.17136192945185416,0.17009054208446459,0.15392905514356406,0.07596881817469216,0.07596881817469216
0.1711904935790385,0.16838229524209192,0.13803042171781832,0.052855697488658517,0.052855697488658517
0.17127628304834241,0.1692436386701035,0.1467479660319346,0.08425462870867145,0.08425462870867145
0.17153416568248908,0.17187883995353628,0.17762061994223705,0.22647272013406813,0.22647272013406813
0.17127648297881926,0.16926349261014342,0.14854372861293844,0.1014032621982625,0.1014032621982625
0.17127648297881926,0.16926349261014342,0.14854372861293844,0.1014032621982625,0.1014032621982625
0.17127588288018017,0.16920362416123258,0.142864663062342,0.02363562810092961,0.02363562810092961
0.17127636874200988,0.16925215659001477,0.14752562460502663,0.09239953818745918,0.09239953818745918
0.17127648297881926,0.16926349261014348,0.14854372861293844,0.1014032621982625,0.1014032621982625
0.17136247239994415,0.17014471049071808,0.15906923441833262,0.14791251028980254,0.14791251028980254
0.17127648297881926,0.16926349261014348,0.14854372861293844,0.1014032621982625,0.1014032621982625
0.17127636874200983,0.16925215659001477,0.1475256246050266,0.09239953818745918,0.09239953818745918
0.17127648297881926,0.16926349261014342,0.14854372861293846,0.1014032621982625,0.1014032621982625
0.17153365115612937,0.17182736886396213,0.1726101005068585,0.15011857187473146,0.15011857187473146
0.17136164384921468,0.170062192332402,0.15138282475524212,0.05705244054469482,0.05705244054469482
0.17136167242803088,0.17006504561654204,0.15165289998631773,0.059206474921500815,0.059206474921500815
0.1712762543980682,0.16924071393920365,0.1464088027130142,0.07557941349552719,0.07557941349552719
0.1714478903728646,0.170968986248686,0.16426982632736312,0.13347715338668714,0.13347715338668714
0.17136221544036553,0.17011927764573473,0.15684853624463377,0.1310778229880056,0.1310778229880056
0.17144791894454406,0.1709718324809249,0.1645337628943933,0.13496081927525153,0.13496081927525153
0.17144811915367167,0.17099196471479206,0.1665956052631777,0.17475830232040163,0.17475830232040163
0.17161966901326844,0.17271129825935955,0.18327796978555744,0.1910338414129397,0.1910338414129397
0.17213357770682317,0.1777972665102761,0.22828425598688984,0.3086442198113514,0.3086442198113514
0.1725617821462134,0.18202993294129388,0.2649101430753332,0.3733634703146683,0.3733634703146683
